"","year","app","taxon","class","order","family","genus","importer","exporter","origin","importer_reported_quantity","exporter_reported_quantity","term","unit","purpose","source"
"5615",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LB","EE","FR",NA,0.0133,"cosmetics","kg","T","C"
"5616",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LC","FR",NA,NA,3.63,"caviar","kg","T","C"
"5617",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LI","DE",NA,NA,0.20242,"cosmetics","g","T","C"
"5618",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LT","BY",NA,NA,10.04,"caviar","kg","T","C"
"5619",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LU","CN",NA,NA,21.175,"caviar","kg","T","C"
"5620",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LV","CH",NA,6.333,NA,"extract","g",NA,NA
"5621",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LV","CN",NA,NA,64.51,"caviar","kg","T","C"
"5622",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LV","IL",NA,25.15,NA,"caviar","kg",NA,NA
"5623",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","LV","IL",NA,2.114,NA,"medicine","kg",NA,NA
"5624",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MA","DE","FR",NA,12.5,"cosmetics","g","T","C"
"5625",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MA","DE","FR",NA,1008.829,"cosmetics","mg","T","C"
"5626",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MA","FR","PL",NA,11.873,"caviar","kg","T","C"
"5627",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MA","FR",NA,NA,16.977,"caviar","kg","T","C"
"5628",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MA","FR",NA,NA,1.275,"cosmetics","g","T","C"
"5629",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MC","DE","CH",NA,3.1797,"cosmetics","g","T","C"
"5630",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MC","DE","IT",NA,3.15,"cosmetics","g","T","C"
"5631",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MC","FR","IT",NA,7.12,"caviar","kg","T","C"
"5632",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MC","FR","MG",NA,0.25,"caviar","kg","T","C"
"5633",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MC","FR",NA,NA,4.125,"caviar","kg","T","C"
"5634",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","BY",NA,NA,7.68,"caviar","kg","T","C"
"5635",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","DE","FR",NA,112.5,"cosmetics","g","T","C"
"5636",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","DE","IT",NA,0.19144,"cosmetics","g","T","C"
"5637",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","DE",NA,NA,0.87262,"cosmetics","g","T","C"
"5638",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","DE",NA,NA,0.00021,"cosmetics","kg","T","C"
"5639",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","EE","FR",NA,0.2222,"cosmetics","kg","T","C"
"5640",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","ES",NA,NA,17.16,"meat","kg","T","C"
"5641",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","FR",NA,NA,0.318,"cosmetics","g","T","C"
"5642",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MD","IT",NA,NA,50.7,"caviar","kg","T","C"
"5643",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","ME","EE","FR",NA,0.1804,"cosmetics","kg","T","C"
"5644",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","ME","LV",NA,NA,0.5,"caviar","kg",NA,NA
"5645",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","ME","PL",NA,NA,98,"caviar","kg","T","C"
"5646",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MK","DE",NA,NA,0.57036,"cosmetics","g","T","C"
"5647",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MK","EE","FR",NA,0.0082,"cosmetics","kg","T","C"
"5648",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","ML","FR",NA,NA,0.25,"caviar","kg","T","C"
"5649",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MN","AT","FR",NA,92.28,"cosmetics","g","T","C"
"5650",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MN","DE",NA,NA,0.46032,"cosmetics","g","T","C"
"5651",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MO","FR","FR",1,NA,"caviar","kg","T","C"
"5652",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MO","FR",NA,29.17,27.07,"caviar","kg","T","C"
"5653",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MO","JP",NA,NA,1000,"caviar","g","T","C"
"5654",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MO","SG","CH",95.922,76.909,"cosmetics","g","T","C"
"5655",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MO","SG","FR",3.705,0.845,"cosmetics","g","T","C"
"5656",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MO","SG","IT",40.9,27.039,"cosmetics","g","T","C"
"5657",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MO","US","FR",0.3217,NA,"cosmetics","g","T","C"
"5658",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MT","CH","FR",2,NA,"leather products (small)",NA,"T","C"
"5659",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MU","DE","FR",NA,29.375,"cosmetics","g","T","C"
"5660",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MU","DE","IT",NA,0.25699,"cosmetics","g","T","C"
"5661",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MU","EE","FR",NA,0.03,"cosmetics","kg","T","C"
"5662",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MU","FR","MG",NA,24.494,"caviar","kg","T","C"
"5663",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MU","FR",NA,NA,6.61,"caviar","kg","T","C"
"5664",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MV","DE","FR",NA,0.009,"cosmetics","g","T","C"
"5665",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MV","DE","IT",NA,0.927,"cosmetics","g","T","C"
"5666",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MV","FR","CN",NA,0.18,"caviar","kg","T","C"
"5667",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MV","FR","IT",NA,6.658,"caviar","kg","T","C"
"5668",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MV","FR",NA,NA,0.15,"caviar","kg","T","C"
"5669",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MV","SG","IT",NA,0.94,"caviar","kg","T","C"
"5670",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","DE","CH",NA,4.81958,"cosmetics","g","T","C"
"5671",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","DE","FR",NA,0.026,"cosmetics","g","T","C"
"5672",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","DE","IT",NA,28.192,"cosmetics","g","T","C"
"5673",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","DE",NA,NA,0.172,"cosmetics","g","T","C"
"5674",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","EE","FR",NA,0.018,"cosmetics","kg","T","C"
"5675",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","ES","DE",NA,13.53,"derivatives","g","T","C"
"5676",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","ES","DE",NA,2.8,"derivatives","kg","T","C"
"5677",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","FR","IT",NA,0.9,"caviar","kg","T","C"
"5678",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","FR",NA,NA,8.14,"caviar","kg","T","C"
"5679",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MX","IT",NA,NA,24.293,"caviar","kg","T","C"
"5680",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","AT","FR",NA,533.317,"cosmetics","g","T","C"
"5681",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","CH","FR",15660,NA,"cosmetics","mg","T","C"
"5682",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","DE","FR",158300,151.25,"cosmetics","g","T","C"
"5683",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","DE",NA,NA,1.82075,"cosmetics","g","T","C"
"5684",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","DE",NA,NA,0.00096,"cosmetics","kg","T","C"
"5685",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","EE","FR",NA,0.0758,"cosmetics","kg","T","C"
"5686",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","FR","IT",4.92,6.87,"caviar","kg","T","C"
"5687",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","FR",NA,7.725,7.725,"caviar","kg","T","C"
"5688",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","FR",NA,NA,0.2,"cosmetics","g","T","C"
"5689",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","HK","CH",18698.2,NA,"cosmetics","mg","T","C"
"5690",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","HK","FR",NA,21.6156,"cosmetics","g","T","C"
"5691",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","HK","FR",18497.6,NA,"cosmetics","mg","T","C"
"5692",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","HK","IT",NA,35.8172,"cosmetics","g","T","C"
"5693",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","HK","IT",15899,NA,"cosmetics","mg","T","C"
"5694",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","MY","IT",NA,NA,1.53,"caviar","kg","T","C"
"5695",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NC","DE",NA,NA,7.495,"caviar","kg","T","C"
"5696",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NG","FR","IT",NA,2.11,"caviar","kg","T","C"
"5697",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NG","FR",NA,NA,0.2,"caviar","kg","T","C"
"5698",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","AT","FR",1422.158,11964.158,"cosmetics","g","T","C"
"5699",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","AT","FR",8.1,NA,"cosmetics","kg","T","C"
"5700",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","BE","CN",26.65,45.6,"caviar","kg","T","C"
"5701",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","CH","FR",8,NA,"leather products (small)","Number of specimens","T","C"
"5702",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DE","FR",1147.46446,NA,"cosmetics","g","T","C"
"5703",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DE","FR",NA,30099.885,"cosmetics","mg","T","C"
"5704",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DE",NA,NA,0.02368,"cosmetics","kg","T","C"
"5705",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK","DE",125,NA,"caviar","g","T","C"
"5706",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK","DE",NA,0.31,"caviar","kg","T","C"
"5707",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK","FR",NA,400,"caviar","g","T","C"
"5708",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK","FR",2.25,NA,"caviar","kg","T","C"
"5709",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK","MG",NA,400,"caviar","g","T","C"
"5710",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK","UY",840,16265,"caviar","g","T","C"
"5711",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK","UY",7.8,NA,"caviar","kg","T","C"
"5712",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK",NA,NA,2250,"caviar","g","T","C"
"5713",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","DK",NA,NA,2.33,"caviar","kg","T","C"
"5714",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","FI",NA,9.25,25.09,"caviar","kg","T","C"
"5715",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","FR",NA,2.4,4.8,"caviar","kg","T","C"
"5716",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","SE",NA,3.54,3.54,"caviar","kg","T","C"
"5717",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NO","UY",NA,7.125,NA,"caviar","kg","T","C"
"5718",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","AU","IT",0.206,NA,"cosmetics","g","P","C"
"5719",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","AU","IT",33.578,NA,"cosmetics","g","T","C"
"5720",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","AU","IT",0.024,NA,"cosmetics","kg","T","C"
"5721",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","BY",NA,57,128.7,"caviar","kg","T","C"
"5722",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","DE","FR",2.1711,NA,"cosmetics","g","T","C"
"5723",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","DE","FR",NA,2627.933,"cosmetics","mg","T","C"
"5724",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","DE",NA,NA,57.544,"caviar","kg","T","C"
"5725",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","FR",NA,16.04,16.04,"caviar","kg","T","C"
"5726",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","FR",NA,5.467,6.552,"cosmetics","g","T","C"
"5727",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","NZ","US","FR",0.17,NA,"extract","g","T","C"
"5728",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","OM","DE","IT",NA,0.024,"cosmetics","g","T","C"
"5729",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","OM","DE",NA,NA,0.06,"cosmetics","g","T","C"
"5730",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","OM","FR",NA,NA,5.6,"caviar","kg","T","C"
"5731",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PA","DE","CH",NA,59.244,"cosmetics","g","T","C"
"5732",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PA","DE","IT",NA,9.705,"cosmetics","g","T","C"
"5733",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PA","DE",NA,NA,43.174,"caviar","kg","T","C"
"5734",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PA","DE",NA,NA,0.154,"cosmetics","g","T","C"
"5735",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PA","IT",NA,NA,2.65,"caviar","kg","T","C"
"5736",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PA","KR","RU",NA,620,"eggs","Number of specimens","T","C"
"5737",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PE","FR",NA,NA,20.6,"caviar","kg","T","C"
"5738",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PF","IT",NA,NA,1.15,"caviar","kg","T","C"
"5739",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","DE","CH",NA,18.843,"cosmetics","g","T","C"
"5740",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","DE","FR",NA,0.03,"cosmetics","g","T","C"
"5741",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","DE","IT",NA,2.581,"cosmetics","g","T","C"
"5742",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","DE",NA,NA,0.026,"cosmetics","g","T","C"
"5743",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","FR","IT",NA,11.53,"caviar","kg","T","C"
"5744",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","FR",NA,NA,1.38,"caviar","kg","T","C"
"5745",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","SG","CH",NA,4.634,"cosmetics","g","T","C"
"5746",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PH","SG","IT",NA,1.177,"cosmetics","g","T","C"
"5747",2020,"II","Acipenser baerii","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","PM","FR",NA,NA,1.8,"caviar","kg","T","C"
